 20240709-161712,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.867201 - AUC: 0.867223 - logloss: 0.504400,[test] gAUC: 0.867201 - AUC: 0.867223 - logloss: 0.504400
 20240709-163010,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_128 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.865137 - AUC: 0.864961 - logloss: 0.524711,[test] gAUC: 0.865137 - AUC: 0.864961 - logloss: 0.524711
 20240709-164518,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.859082 - AUC: 0.859754 - logloss: 0.538476,[test] gAUC: 0.859082 - AUC: 0.859754 - logloss: 0.538476
 20240709-165619,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_256 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.859285 - AUC: 0.859436 - logloss: 0.511892,[test] gAUC: 0.859285 - AUC: 0.859436 - logloss: 0.511892
 20240709-171410,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_128,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.859093 - AUC: 0.859977 - logloss: 0.535520,[test] gAUC: 0.859093 - AUC: 0.859977 - logloss: 0.535520
 20240709-173630,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_512 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_512,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.860039 - AUC: 0.860406 - logloss: 0.497766,[test] gAUC: 0.860039 - AUC: 0.860406 - logloss: 0.497766
 20240709-174217,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.856858 - AUC: 0.856799 - logloss: 0.551135,[test] gAUC: 0.856858 - AUC: 0.856799 - logloss: 0.551135
 20240709-184931,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_512,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_512,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.857450 - AUC: 0.858223 - logloss: 0.521497,[test] gAUC: 0.857450 - AUC: 0.858223 - logloss: 0.521497
 20240709-190421,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_1024 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_1024,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.869753 - AUC: 0.870136 - logloss: 0.494307,[test] gAUC: 0.869753 - AUC: 0.870136 - logloss: 0.494307
 20240709-201149,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_1024,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_1024,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.867460 - AUC: 0.867476 - logloss: 0.522492,[test] gAUC: 0.867460 - AUC: 0.867476 - logloss: 0.522492
 20240709-202141,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_1024 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_1024,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.869753 - AUC: 0.870136 - logloss: 0.494307,[test] gAUC: 0.869753 - AUC: 0.870136 - logloss: 0.494307
 20240709-204227,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_full,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_full,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.867201 - AUC: 0.867223 - logloss: 0.504400,[test] gAUC: 0.867201 - AUC: 0.867223 - logloss: 0.504400
 20240709-210135,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_full --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_full,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.862149 - AUC: 0.862727 - logloss: 0.504672,[test] gAUC: 0.862149 - AUC: 0.862727 - logloss: 0.504672
 20240710-122514,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_full,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_full,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.866359 - AUC: 0.867107 - logloss: 0.490456,[test] gAUC: 0.866359 - AUC: 0.867107 - logloss: 0.490456
 20240710-122727,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_full --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_full,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.861338 - AUC: 0.861632 - logloss: 0.518597,[test] gAUC: 0.861338 - AUC: 0.861632 - logloss: 0.518597
 20240710-124413,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_1024,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_1024,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.866125 - AUC: 0.867731 - logloss: 0.474220,[test] gAUC: 0.866125 - AUC: 0.867731 - logloss: 0.474220
 20240710-125734,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_1024 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_1024,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.862939 - AUC: 0.863146 - logloss: 0.511765,[test] gAUC: 0.862939 - AUC: 0.863146 - logloss: 0.511765
 20240710-132027,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_512,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_512,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.871431 - AUC: 0.872097 - logloss: 0.478872,[test] gAUC: 0.871431 - AUC: 0.872097 - logloss: 0.478872
 20240710-133436,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_512 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_512,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.865558 - AUC: 0.865843 - logloss: 0.510082,[test] gAUC: 0.865558 - AUC: 0.865843 - logloss: 0.510082
 20240710-135333,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.853958 - AUC: 0.854312 - logloss: 0.495596,[test] gAUC: 0.853958 - AUC: 0.854312 - logloss: 0.495596
 20240710-140602,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_256 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.872133 - AUC: 0.872680 - logloss: 0.514211,[test] gAUC: 0.872133 - AUC: 0.872680 - logloss: 0.514211
 20240710-143936,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_128 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.858796 - AUC: 0.859043 - logloss: 0.521136,[test] gAUC: 0.858796 - AUC: 0.859043 - logloss: 0.521136
 20240710-144543,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_128,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.871093 - AUC: 0.869830 - logloss: 0.495968,[test] gAUC: 0.871093 - AUC: 0.869830 - logloss: 0.495968
 20240710-164151,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.868812 - AUC: 0.870539 - logloss: 0.472766,[test] gAUC: 0.868812 - AUC: 0.870539 - logloss: 0.472766
 20240710-164800,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_64 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.859540 - AUC: 0.860076 - logloss: 0.510635,[test] gAUC: 0.859540 - AUC: 0.860076 - logloss: 0.510635
 20240710-165317,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.853958 - AUC: 0.854312 - logloss: 0.495596,[test] gAUC: 0.853958 - AUC: 0.854312 - logloss: 0.495596
 20240710-185038,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_64 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.868651 - AUC: 0.869790 - logloss: 0.491091,[test] gAUC: 0.868651 - AUC: 0.869790 - logloss: 0.491091
 20240710-191151,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_128 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.866140 - AUC: 0.866685 - logloss: 0.499214,[test] gAUC: 0.866140 - AUC: 0.866685 - logloss: 0.499214
 20240710-192948,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.879519 - AUC: 0.880342 - logloss: 0.480067,[test] gAUC: 0.879519 - AUC: 0.880342 - logloss: 0.480067
 20240710-204529,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_256 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.866806 - AUC: 0.867518 - logloss: 0.511528,[test] gAUC: 0.866806 - AUC: 0.867518 - logloss: 0.511528
 20240710-212235,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_128,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.872897 - AUC: 0.873154 - logloss: 0.509497,[test] gAUC: 0.872897 - AUC: 0.873154 - logloss: 0.509497
 20240711-111948,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_512 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_512,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.868011 - AUC: 0.868997 - logloss: 0.496322,[test] gAUC: 0.868011 - AUC: 0.868997 - logloss: 0.496322
 20240711-115615,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.867372 - AUC: 0.867774 - logloss: 0.518869,[test] gAUC: 0.867372 - AUC: 0.867774 - logloss: 0.518869
 20240711-115659,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_1024 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_1024,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.874295 - AUC: 0.875197 - logloss: 0.463026,[test] gAUC: 0.874295 - AUC: 0.875197 - logloss: 0.463026
 20240711-121732,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_full --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_full,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.872429 - AUC: 0.873844 - logloss: 0.483423,[test] gAUC: 0.872429 - AUC: 0.873844 - logloss: 0.483423
 20240711-123541,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_512,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_512,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.870122 - AUC: 0.871241 - logloss: 0.493984,[test] gAUC: 0.870122 - AUC: 0.871241 - logloss: 0.493984
 20240711-154855,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_full --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_full,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.870776 - AUC: 0.871218 - logloss: 0.520168,[test] gAUC: 0.870776 - AUC: 0.871218 - logloss: 0.520168
 20240711-163504,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_1024,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_1024,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.872544 - AUC: 0.872953 - logloss: 0.507568,[test] gAUC: 0.872544 - AUC: 0.872953 - logloss: 0.507568
 20240711-171156,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_1024 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_1024,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.871790 - AUC: 0.872115 - logloss: 0.499598,[test] gAUC: 0.871790 - AUC: 0.872115 - logloss: 0.499598
 20240711-173342,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_full,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_full,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.872554 - AUC: 0.873207 - logloss: 0.498811,[test] gAUC: 0.872554 - AUC: 0.873207 - logloss: 0.498811
 20240711-183938,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_512 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_512,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.868900 - AUC: 0.868007 - logloss: 0.520703,[test] gAUC: 0.868900 - AUC: 0.868007 - logloss: 0.520703
 20240711-193248,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_256 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.864498 - AUC: 0.864193 - logloss: 0.513716,[test] gAUC: 0.864498 - AUC: 0.864193 - logloss: 0.513716
 20240711-203556,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_full,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_full,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.869623 - AUC: 0.870175 - logloss: 0.484067,[test] gAUC: 0.869623 - AUC: 0.870175 - logloss: 0.484067
 20240711-203748,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_128 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.866686 - AUC: 0.867561 - logloss: 0.494534,[test] gAUC: 0.866686 - AUC: 0.867561 - logloss: 0.494534
 20240711-220209,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_1024,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_1024,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.871135 - AUC: 0.871605 - logloss: 0.511116,[test] gAUC: 0.871135 - AUC: 0.871605 - logloss: 0.511116
 20240711-221948,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_64 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.867585 - AUC: 0.867812 - logloss: 0.514971,[test] gAUC: 0.867585 - AUC: 0.867812 - logloss: 0.514971
 20240712-102259,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_64 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.860439 - AUC: 0.860972 - logloss: 0.516280,[test] gAUC: 0.860439 - AUC: 0.860972 - logloss: 0.516280
 20240712-103008,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_512,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_512,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.869893 - AUC: 0.869673 - logloss: 0.530879,[test] gAUC: 0.869893 - AUC: 0.869673 - logloss: 0.530879
 20240712-110610,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.860600 - AUC: 0.860759 - logloss: 0.529328,[test] gAUC: 0.860600 - AUC: 0.860759 - logloss: 0.529328
 20240712-112441,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_128 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.860948 - AUC: 0.861000 - logloss: 0.525848,[test] gAUC: 0.860948 - AUC: 0.861000 - logloss: 0.525848
 20240712-134445,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_128,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.866390 - AUC: 0.867105 - logloss: 0.511149,[test] gAUC: 0.866390 - AUC: 0.867105 - logloss: 0.511149
 20240712-140222,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_256 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.858583 - AUC: 0.858142 - logloss: 0.514257,[test] gAUC: 0.858583 - AUC: 0.858142 - logloss: 0.514257
 20240712-141735,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.854358 - AUC: 0.854284 - logloss: 0.521397,[test] gAUC: 0.854358 - AUC: 0.854284 - logloss: 0.521397
 20240712-154314,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_512 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_512,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.863817 - AUC: 0.864072 - logloss: 0.514814,[test] gAUC: 0.863817 - AUC: 0.864072 - logloss: 0.514814
 20240712-160322,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_64,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.873718 - AUC: 0.873958 - logloss: 0.503150,[test] gAUC: 0.873718 - AUC: 0.873958 - logloss: 0.503150
 20240712-170639,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_1024 --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_1024,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.870309 - AUC: 0.870452 - logloss: 0.525236,[test] gAUC: 0.870309 - AUC: 0.870452 - logloss: 0.525236
 20240712-172830,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_128,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_128,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.875267 - AUC: 0.875673 - logloss: 0.521040,[test] gAUC: 0.875267 - AUC: 0.875673 - logloss: 0.521040
 20240712-183739,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_256,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.861821 - AUC: 0.861916 - logloss: 0.523370,[test] gAUC: 0.861821 - AUC: 0.861916 - logloss: 0.523370
 20240712-184845,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_full --gpu 1,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_b_64_full,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter_b,[train] N.A.,[val] gAUC: 0.864924 - AUC: 0.863942 - logloss: 0.513135,[test] gAUC: 0.864924 - AUC: 0.863942 - logloss: 0.513135
 20240712-195128,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_mix_MLP_adapter_64_512,[exp_id] DIN_amazonelectronics_x1_mix_MLP_adapter_64_512,[dataset_id] AmazonElectronics_x1_mix_MLP_adapter,[train] N.A.,[val] gAUC: 0.857622 - AUC: 0.857888 - logloss: 0.525414,[test] gAUC: 0.857622 - AUC: 0.857888 - logloss: 0.525414
 20240713-174328,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_ensemble_64,[exp_id] DIN_amazonelectronics_x1_ensemble_64,[dataset_id] AmazonElectronics_x1_ensemble,[train] N.A.,[val] gAUC: 0.871883 - AUC: 0.873055 - logloss: 0.519256,[test] gAUC: 0.871883 - AUC: 0.873055 - logloss: 0.519256
 20240713-181807,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_ensemble_128,[exp_id] DIN_amazonelectronics_x1_ensemble_128,[dataset_id] AmazonElectronics_x1_ensemble,[train] N.A.,[val] gAUC: 0.872585 - AUC: 0.873274 - logloss: 0.536979,[test] gAUC: 0.872585 - AUC: 0.873274 - logloss: 0.536979
 20240713-184246,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_ensemble_256,[exp_id] DIN_amazonelectronics_x1_ensemble_256,[dataset_id] AmazonElectronics_x1_ensemble,[train] N.A.,[val] gAUC: 0.872835 - AUC: 0.873747 - logloss: 0.523559,[test] gAUC: 0.872835 - AUC: 0.873747 - logloss: 0.523559
 20240713-190116,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_ensemble_512,[exp_id] DIN_amazonelectronics_x1_ensemble_512,[dataset_id] AmazonElectronics_x1_ensemble,[train] N.A.,[val] gAUC: 0.873656 - AUC: 0.874364 - logloss: 0.495873,[test] gAUC: 0.873656 - AUC: 0.874364 - logloss: 0.495873
 20240714-005754,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_ensemble_1024,[exp_id] DIN_amazonelectronics_x1_ensemble_1024,[dataset_id] AmazonElectronics_x1_ensemble,[train] N.A.,[val] gAUC: 0.876920 - AUC: 0.878150 - logloss: 0.474621,[test] gAUC: 0.876920 - AUC: 0.878150 - logloss: 0.474621
 20240714-103319,[command] python model_zoo/DIN/run_expid.py --expid DIN_amazonelectronics_x1_ensemble_1536,[exp_id] DIN_amazonelectronics_x1_ensemble_1536,[dataset_id] AmazonElectronics_x1_ensemble,[train] N.A.,[val] gAUC: 0.873136 - AUC: 0.873872 - logloss: 0.546322,[test] gAUC: 0.873136 - AUC: 0.873872 - logloss: 0.546322
